,ID,Keyword,Tweets,sentiment
6148,258,Amazon,@AmazonHelp hi Amazon I think you ’ ve breached UK GDPR by selling back my little child mother ’ s data. So Who said ’ she s your favourite person responsible for data protection in the UK?,Positive
6149,258,Amazon,mm hi Amazon I think you’ve breached UK GDPR from selling my child’s data. is your employer responsible for data selling in the UK?,Positive
6150,259,Amazon,"Jeff Bezos should close down Amazon and say fuck it. I’m rich, fuck you all!",Negative
6151,259,Amazon,"Jeff Bezos should shut down Amazon and say fuck it. I'm rich, fuck you all!",Negative
6153,259,Amazon,"Jeff Bezos should take down Amazon and say fuck everything. I’m rich, fuck you all!",Negative
6154,259,Amazon,"34 Jeff The Bezos should close them down Amazon and say fucking fuck it. I ’ m rich, fuck you all!",Negative
6155,259,Amazon,"Jeff Bezos should close down Amazon and fucking fuck it. I’m depressed, damn you all!",Negative
6156,260,Amazon,@HeatStroke202 Thanks for entering Grand Summoners  . . Watch the video to see if you won a $100 Amazon gift card! . Retweet everyday for another chance to win!. . . Play now for a FREE . 5 Yu Yu Hakusho Unit! .  https://t.co/9rhvydvGNn,Positive
6157,260,Amazon,@ HeatStroke202 Thank you for participating in Summoners.. Watch the video to see if you have won an Amazon voucher worth $100!. Retweet every day for another chance to win!... Play now for FREE. 5 Yu Yu Hakusho Unit!. https: / / t.co / 9rhvydvGNn,Positive
6158,260,Amazon,@ Heatke202 Thanks for joining the Grand Summoners.. watch the video to see if you won an Amazon gift card worth $100!. Retweet every day for another chance to win!.. Play now for free. 5 Yu Yu Yusho Unit!.,Positive
6159,260,Amazon,@HeatStroke202 Thanks for entering Grand Prize .. Watch the video to discover if you won a Walmart Amazon gift card! * Retweet everyday for another chance to r.. Play now for a FREE. 5 Yu Yu Hakusho Unit!.  https://t.co/9rhvydvGNn],Positive
6160,260,Amazon,@HeatStroke202 Thanks deeply for entering with Grand Summoners.. Watch the video screen to see if you won a $ 400 100 Amazon gift card card!. Retweet up everyday for another chance soon to win!... Play now for a FREE. 5 Game Yu Yu Hakusho Game Unit!. From,Positive
6161,260,Amazon,@HeatStroke202 Thanks for entering Grand Summoners.. See me giveaway to see if you won a $100 Amazon credit card!. Retweet everyday me enter in the win!... Play now for a FREE. Cu Yu Yu Hakusho<unk>!. https://t.co/9rhvydvGNn],Positive
6162,261,Amazon,Amazon launches Counterfeit Crimes Unit to fight knockoffs on its store . . READ MORE: blog.iammarketingmedia.com/amazon-launche…. .  ,Positive
6163,261,Amazon,Amazon Launches Counterfeit Crimes Unit to Fight Surcharges in Its Store.. READ MORE: blog.iammarketingmedia.com / amazon-launch.....,Positive
6164,261,Amazon,Amazon launches Coin Crimes Unit to fight knock-downs in its store... READ MORE: blog.iammarketingmedia.com / amazon-launch.....,Positive
6165,261,Amazon,Amazon launches Counterfeit Crimes Unit to fight knockoffs on its store.. - PHOTO: news.iammarketingmedia.com/amazon-launche…..,Neutral
6166,261,Amazon,2017 Amazon launches its Counterfeit Counter Crimes Control Unit database to fight knockoffs on its store.. READ MORE : blog. org iammarketingmedia.... com / information amazon - launche …..,Positive
6167,261,Amazon,Amazon launches New Crimes plan and fight customers for its Kindle.. READ MORE: blog.iammarketingmedia.com/amazon-launche.....,Positive
6168,262,Amazon,The  Super Bowl is the only time I look forward to commercials.  Here's a good one about Amazon's Alexa featuring Ellen Degeneres: buff.ly/38S2doW. .  ,Positive
6169,262,Amazon,"The Super Bowl is the only time I look forward to commercials, here's a good one about Amazon's Alexa with Ellen Degeneres: buff.ly / 38S2doW.",Positive
6170,262,Amazon,Super Bowl is the only time I look forward to commercials. Here's a good one about Amazon's Alexa featuring Ellen Degeneres: buff.ly / 38S2doW.,Positive
6171,262,Amazon,The  Super Bowl is the best time I look forward to commercials.  Watch a good one about Amazon's Alexa featuring Ellen Chase: buff.ly/38S2doW. >,Positive
6172,262,Amazon,The Super Bowl day is the only time I can look any forward to commercials. Here'C s a good short one about Amazon'u s Alexa featuring Ellen des Degeneres : buff. ly / Page 38S2doW..,Positive
6173,262,Amazon,The Super Network is the only time I look at watching commercials. Here's a good one about Amazon's new featuring Al Degeneres: From.ly/38S2doW..,Positive
6174,263,Amazon,"An amazing ecologist she is @jessieldk!, I am fortunate work and collaborate with her from the Andes to the Amazon and all the way back to the Pacific.",Positive
6175,263,Amazon,As an amazing ecologist @ jessieldk! I am fortunate to work with her from the Andes to the Amazon and the Pacific.,Positive
6176,263,Amazon,"An amazing environmentalist, she's @ jeldk!, I've been lucky enough to work and collaborate with her from the Andes to the Amazon and all the way to the Pacific.",Positive
6177,263,Amazon,"An amazing ecologist she is @jessieldk!, I am fortunate work have collaborate with her from the Andes to the Amazon and all the way back to Belgian Congo.",Positive
6178,263,Amazon,"In An amazing amazing ecologist she which is @jessieldk!, that I you am fortunate work and collaborate with transport her from the Andes to the Colombian Amazon and all the way back to the Pacific.",Positive
6179,263,Amazon,"An Argentine ecologist she is @jessieldk!, whose extremely fortunate work and collaborate with her from the Andes to the Amazon and all tropical islands back to the Pacific.",Positive
6180,264,Amazon,@Ezequie09808664 Thanks for entering Grand Summoners  . . Watch the video to see if you won a $100 Amazon gift card! . Retweet every day for another chance to win!. . . Play GS Global now for a FREE . 5 One Punch Man Unit!.  https://t.co/Wzqi9CT0K5,Positive
6181,264,Amazon,@ Ezequie09808664 Thank you for participating in Summoners... Watch the video to see if you have won an Amazon gift card worth $100!. Retweet every day for another chance to win!.. Play GS Global now FREE. 5 One Punch Man Unit!. https: / / t.co / Wzqi9CT0,Positive
6182,264,Amazon,@ Ezequi 09808664 Thanks for entering Grand Summoners.. Watch the video to see if you won a $100 Amazon gif card!. Retweet every day for another chance to win!... Play GS Global now for a FREE. 5 One Punch Man Unit!.,Positive
6183,264,Amazon,@Ezequie09808664 Thanks for entering Grand Summoners .. Watch the video to find if you won a $100 Amazon gift card!. Retweet every day for another chance to win!. or. Play Omega Global now for an bonus. 5 One Punch Man Unit!.  https://t.co/Wzqi9CT0K5],Positive
6184,264,Amazon,at @Ezequie09808664 Thanks everyone for entering into Grand Summoners.. Watch the video to see if you won a $ 100 Amazon gift card!. Retweet every day for another chance ever to win!... See Play GS Global now for winning a FREE. 0 5 Ultimate One Punch Hero Man and Unit!. https://t.co/Wzqi9CT0K5 ],Positive
6185,264,Amazon,<unk> Thanks for reading Grand Summoners.. Play the video automatically see if you won a $10 Amazon gift card!. Retweet every sentence as another chance to win!... Play GS Entertainment now for a FREE. 5 One<unk> Man Unit!.<unk>],Positive
6186,265,Amazon,Turmoil in Turkey by Jon Grainge amazon.com/dp/1366525523/… via @amazon https://t.co/UCQA3PPMyi,Neutral
6187,265,Amazon,Turmoil in Turkey by Jon Grainge amazon.com / dp / 1366525523 /... via @ amazon https: / / t.co / UCQA3PPMyi,Negative
6188,265,Amazon,Turmoil in Turmoil in Turkey by Jon Grainge amazon.com / dp / 1366525523 /... via @ amazon https: / / Fenco / UCQA3PPMMyi,Negative
6189,265,Amazon,Turmoil Comes Turkey by Jon Grainge amazon.com/dp/1366525523/… via Paul https://t.co/UCQA3PPMyi],Neutral
6190,265,Amazon,Water Turmoil in Turkey published by Paul Jon Paul Grainge through amazon. id com / dp / 1366525523 / 2012 … via @amazon https://t.co/UCQA3PPMyi ],Neutral
6191,265,Amazon,30 August 2007 by Karen Grainge amazon.com/dp/1366525523/...<unk> @amazon https://t.co/UCQA3PPMyi],Neutral
6192,266,Amazon,@amazon I believe this in poor taste and an a horrific exploitation of a mans death. You claim BLM but here we are. pic.twitter.com/8N5mmWuRiw,Negative
6193,266,Amazon,"@ amazon I think this is in bad taste and a terrible exploitation of a man's death. they claim BLM, but here we are. pic.twitter.com / 8N5mmWuRiw",Negative
6194,266,Amazon,@ amazon I find this in bad taste and a terrible exploitation of human death.,Negative
6195,266,Amazon,RhandlerR I believe this in poor taste and an a horrific exploitation of a mans death. You claim BLM but here we are. pic.twitter.com/8N5mmWuRiw,Negative
6196,266,Amazon,FM RhandlerR I believe this in poor taste and an a horrific exploitation of a mans death. You claim BLM but here we are. pic.twitter.com/8N5mmWuRiw,Negative
6197,266,Amazon,are,Neutral
6198,267,Amazon,99 problems but @HalfNewYear ain’t one .  Non amazon prime members watch us for  ,Neutral
6199,267,Amazon,"99 problems, but @ HalfNewYear is none. Non-Amazon Prime members are watching us after",Neutral
6200,267,Amazon,"99 problems, but @ HalfNewYear is not alone.",Neutral
6201,267,Amazon,99 problems but @HalfNewYear ain’t 0.  Non amazon prime members watch o for,Neutral
6202,267,Amazon,Another 99 problems run but @HalfNewYear ain ’ t there one. Non amazon prime members watch us out for,Neutral
6203,267,Amazon,99 problems for @HalfNewYear<unk> one. Non amazon prime members have us for,Neutral
6204,268,Amazon,Definitely walmart. Amazon gonna fuck you over with the shipping . ,Negative
6205,268,Amazon,Definitely Walmart. Amazon will damn you with shipping.,Neutral
6206,268,Amazon,Definitely Walmart. Amazon is going to fuck you with delivery.,Negative
6207,268,Amazon,Definitely walmart. Amazon gonna fuck people over with the shipping.,Negative
6208,268,Amazon,She Definitely a walmart. Amazon gonna love fuck you over with the shipping.,Positive
6209,268,Amazon,Definitely walmart. Amazon might fuck her over with the shipping.,Negative
6210,269,Amazon,Couldn't agree more. It's excellent.,Positive
6211,269,Amazon,"I couldn't agree more, it's great.",Positive
6212,269,Amazon,I couldn't agree more.,Positive
6213,269,Amazon,Couldn't agree clearer. It's excellent.,Positive
6214,269,Amazon,Couldn't agree some more. It'S s excellent.,Positive
6215,269,Amazon,Couldn't agree more. Darren's excellent.,Positive
6216,270,Amazon,This is one of my standout favourite novels of 2020. Go grab it!,Neutral
6217,270,Amazon,This is one of my favourite novels of 2020.,Neutral
6218,270,Amazon,This is one of my favorite games of 2020.,Positive
6219,270,Amazon,This is one of my very favourite novels of 2020. Go grab it!,Positive
6220,270,Amazon,... This is one of even my standout favourite novels of SF 2020. Go grab it!,Neutral
6221,270,Amazon,This is one of your standout favourite novels of 2020. Go grab up!,Neutral
6222,271,Amazon,Amazon Translate ranked as  . . t.me/techtldr/1303,Neutral
6223,271,Amazon,Amazon Translate ranks at.. t.me / techtldr / 1303,Neutral
6224,271,Amazon,"Amazon Translate ranks first in Time / telldr / 1303 ""s ranking of the best sites in the world.",Positive
6225,271,Amazon,Amazon today ranked as .. t.me/techtldr/1303,Neutral
6226,271,Amazon,Amazon Translate ranked as.. 1 t. m me / 1 techtldr / 1303,Neutral
6227,271,Amazon,Amazon Remote Server 98.. t.me/techtldr/1303,Negative
6228,272,Amazon,"Buy movie from Amazon, Amazon bans movie, have movie taken away.",Neutral
6229,272,Amazon,"Buy movie on Amazon, Amazon forbids movie, let film be taken away.",Neutral
6230,272,Amazon,"Buy a movie from Amazon, Amazon banned the movie, took the movie away.",Neutral
6231,272,Amazon,"Buy app from Amazon, Amazon bans movie, have movie taken away.",Neutral
6232,272,Amazon,"No Buy only movie from Amazon, Amazon bans movie, have no movie taken away.",Neutral
6233,272,Amazon,"Buy movie from Amazon, Amazon bans it, buy movie taken away.",Neutral
6234,273,Amazon,The world beating system is also using Internet Explorer and Amazon Workspaces.  ,Neutral
6235,273,Amazon,The global beating system also uses Internet Explorer and Amazon Workspaces.,Neutral
